Gene_ID,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000260637.1,RP11-46C24.5,3.160315347,2.230804538,3.539707514,-0.5519547012,0.3688061526,-1.496598409,0.1344977844,0.2985096223
ENSG00000149925.12,ALDOA,34626.42002,32652.54947,35432.08147,-0.1880589958,0.1256682544,-1.496471776,0.1345307575,0.2985460354
ENSG00000256087.2,ZNF432,465.2234149,459.6280671,467.5072303,0.1289906094,0.08619752441,1.496453758,0.1345354495,0.2985460354
ENSG00000254226.1,CTB-12O2.1,17.46850124,20.52016523,16.2229241,0.3368773789,0.225127258,1.496386452,0.1345529779,0.2985613439
ENSG00000153002.7,CPB1,16.07029896,9.320439676,18.82534357,-0.6338580341,0.4236582603,-1.496154079,0.1346135081,0.2986720596
ENSG00000132376.15,INPP5K,1193.968769,1135.577502,1217.801939,-0.1130413798,0.07556209152,-1.496006497,0.1346519621,0.2987337804
ENSG00000116014.4,KISS1R,27.93114831,23.99374729,29.53825077,-0.3984980126,0.2664098112,-1.495808322,0.1347036122,0.2988247654
ENSG00000218186.2,KRT8P43,1.106272571,0.5448209168,1.335436511,-0.7257439822,0.4852568509,-1.495587298,0.1347612353,0.2989289857
ENSG00000173801.12,JUP,768.9584169,808.798434,752.6971854,0.2910784734,0.1946665902,1.495266717,0.1348448476,0.2990672168
ENSG00000178935.5,ZNF552,71.136855,65.87145548,73.28599766,-0.1601018027,0.1070710193,-1.495286061,0.1348398012,0.2990672168
ENSG00000226581.1,RP11-340I6.8,7.369396021,6.246548606,7.827701089,-0.4802506401,0.3211923268,-1.495212058,0.1348591075,0.2990752271
ENSG00000061938.12,TNK2,9231.671059,8395.201938,9573.087027,-0.1820111074,0.1217433391,-1.495039554,0.1349041196,0.2991514295
ENSG00000222018.1,AP000322.54,57.3837249,48.0718736,61.18448053,-0.2972832079,0.1988548458,-1.49497593,0.1349207242,0.299164631
ENSG00000271283.1,CTC-412M14.6,2.082817399,1.38776526,2.36651215,-0.6180565757,0.4134672201,-1.494813967,0.134963,0.2992347476
ENSG00000187773.7,FAM69C,455.8451609,395.16017,480.6145449,-0.2667280219,0.1784405544,-1.494772434,0.1349738428,0.2992351663
ENSG00000163531.11,NFASC,8875.494898,7226.53491,9548.53979,-0.2185000469,0.1461850959,-1.494680737,0.134997784,0.2992646218
ENSG00000225493.1,AC092619.1,1.10607573,0.6441278414,1.294625888,-0.7024622668,0.4700186819,-1.494541162,0.1350342318,0.2992981746
ENSG00000254184.2,TYW1B,77.82797087,90.80157695,72.53262145,0.2754858965,0.1843235492,1.494577864,0.1350246468,0.2992981746
ENSG00000225492.2,GBP1P1,25.61539785,21.11588516,27.45193364,-0.3498965495,0.2342332548,-1.493795361,0.1352291144,0.2997064732
ENSG00000229108.1,AC005550.4,2.815431028,3.567554869,2.508441706,0.6000492481,0.4017088392,1.493741709,0.1352431424,0.2997139135
ENSG00000218891.2,ZNF579,403.8120361,342.1918748,428.9631224,-0.2425071944,0.1623652577,-1.493590425,0.1352827035,0.2997779324
ENSG00000232258.2,TMEM114,1.508393346,1.140093456,1.658719831,-0.637758171,0.4270582442,-1.493375154,0.1353390131,0.2998790517
ENSG00000113657.8,DPYSL3,3961.696606,4078.369284,3914.075105,0.1973268503,0.1321426514,1.493286598,0.1353621823,0.2998947439
ENSG00000182196.8,ARL6IP4,104.5143259,117.6785287,99.14118192,0.2724519267,0.1824536564,1.493266466,0.1353674498,0.2998947439
ENSG00000225408.1,RP11-207C16.4,7.713048975,9.119212093,7.139104846,0.4281048533,0.2867255547,1.493082309,0.1354156428,0.2999778499
ENSG00000171587.10,DSCAM,862.0978878,822.0913062,878.4271048,-0.1929711521,0.1292507455,-1.492998368,0.1354376142,0.3000028603
ENSG00000116017.5,ARID3A,193.7552848,201.3402524,190.6593796,0.1895995921,0.1270024688,1.492881153,0.1354682993,0.3000471668
ENSG00000178726.6,THBD,126.2581093,172.410247,107.420502,0.4187787491,0.2805645378,1.492628942,0.1355343431,0.3001697757
ENSG00000144191.7,CNGA3,46.11707794,53.3856184,43.15032674,0.3327614827,0.2229584384,1.492482119,0.1355728013,0.3002312757
ENSG00000249604.1,RP11-286E11.2,6.834456709,4.905705294,7.621702185,-0.569141529,0.3813698949,-1.492360925,0.135604553,0.3002779155
ENSG00000167619.7,TMEM145,1457.139761,1182.418188,1569.271015,-0.29274046,0.1961827276,-1.492182638,0.1356512725,0.3003576894
ENSG00000068438.10,FTSJ1,734.7275204,722.314401,739.7940998,-0.09569916966,0.06415310865,-1.491730824,0.1357697249,0.3005643383
ENSG00000213988.5,ZNF90,24.97839992,27.01517867,24.14706165,0.3586271622,0.2404143933,1.491704208,0.1357767054,0.3005643383
ENSG00000266101.1,RP5-906A24.2,4.266778898,3.270911946,4.673255205,-0.5336657225,0.3577399278,-1.491770085,0.1357594288,0.3005643383
ENSG00000168785.3,TSPAN5,4316.223556,4205.318255,4361.491025,-0.1450283567,0.09723352378,-1.491546857,0.1358179789,0.3006320098
ENSG00000144401.10,METTL21A,551.1968566,607.8630662,528.0677914,0.1295765975,0.08687898921,1.491460693,0.1358405836,0.3006583509
ENSG00000170638.5,TRABD,993.3088035,1077.368023,958.9989182,0.1835603455,0.123080086,1.49138948,0.1358592685,0.3006760124
ENSG00000231914.1,LINC00387,2.183732955,1.388046164,2.508503074,-0.6297218573,0.4222831136,-1.491231444,0.1359007408,0.3007440992
ENSG00000160209.13,PDXK,9012.949507,7993.300334,9429.132843,-0.1897289708,0.1272396791,-1.491114817,0.1359313528,0.3007881436
ENSG00000109072.7,SEBOX,129.7415179,109.1544779,138.1443914,-0.2473189022,0.1658842875,-1.490912165,0.1359845571,0.3008821693
ENSG00000232388.1,LINC00493,667.0636384,786.0190737,618.5103995,0.1821213389,0.1221721749,1.490694089,0.1360418287,0.3009851787
ENSG00000107014.7,RLN2,4.252173824,4.956744246,3.96459406,0.4973551932,0.3336725156,1.490548876,0.1360799751,0.3010458617
ENSG00000078061.7,ARAF,648.9216933,675.4365728,638.0992935,0.1780464675,0.1194606708,1.490419117,0.136114069,0.3010975708
ENSG00000204653.5,ASPDH,758.0012865,741.6667942,764.6684262,-0.2209440723,0.1482570698,-1.490276805,0.1361514687,0.3011565838
ENSG00000115828.11,QPCT,564.7243691,697.6615483,510.464296,0.2957106974,0.1984436279,1.490149624,0.1361848987,0.3011830906
ENSG00000256642.1,LINC00273,450.5927982,206.4730022,550.2335313,-0.7206279171,0.4835872339,-1.490171507,0.1361791462,0.3011830906
ENSG00000060982.10,BCAT1,1133.085596,1051.675631,1166.314153,-0.2313264322,0.155253695,-1.489989865,0.1362269007,0.3012259312
ENSG00000118242.11,MREG,165.0633338,128.9510644,179.8030356,-0.3095672899,0.2077650034,-1.489987654,0.1362274822,0.3012259312
ENSG00000130713.11,EXOSC2,637.0833344,607.9838917,648.9606579,-0.1053133328,0.07068232341,-1.489952901,0.1362366204,0.3012259312
ENSG00000224885.1,TSSC1-IT1,5.458529982,4.311406992,5.926743448,-0.4765808671,0.3198716536,-1.489912787,0.1362471688,0.3012259312
ENSG00000270720.1,RP11-84C13.2,15.22756482,20.52271654,13.0662784,0.391073401,0.2624891742,1.489864876,0.1362597687,0.3012300765
ENSG00000165621.4,OXGR1,49.53291148,41.63511517,52.75650181,-0.3312613016,0.2223509188,-1.489813055,0.1362733975,0.3012364957
ENSG00000176681.10,LRRC37A,92.82249507,106.7158717,87.1517291,0.4040268208,0.2712261734,1.489630649,0.1363213786,0.3013188448
ENSG00000198954.4,KIAA1279,2306.152976,2228.78992,2337.729733,-0.1239861831,0.08324567202,-1.489400951,0.1363818182,0.3014287164
ENSG00000257327.1,RP11-650K20.3,1.723833132,1.189490489,1.941932171,-0.5812398859,0.3902808335,-1.489286268,0.1364120022,0.3014717055
ENSG00000181291.5,TMEM132E,381.4120351,335.1200637,400.3067172,-0.2370960208,0.1592154631,-1.489151972,0.1364473547,0.3015261095
ENSG00000239483.1,RPS15AP16,1.134613337,0.4955654387,1.395449214,-0.726442203,0.4878421652,-1.489092692,0.136462962,0.3015368746
ENSG00000185803.4,SLC52A2,488.3943971,454.7373375,502.1319725,-0.1774657531,0.1191864506,-1.488975904,0.1364937139,0.3015810999
ENSG00000225077.2,LINC00337,1.134811755,1.586371706,0.9505015705,0.6697104507,0.449810478,1.4888725,0.1365209464,0.3016175428
ENSG00000189420.7,ZFP92,20.0225611,14.42240874,22.30833757,-0.5230546702,0.3513320872,-1.488775689,0.1365464462,0.3016264282
ENSG00000204832.5,ST8SIA6-AS1,2.830507029,2.082092502,3.135982346,-0.6317567935,0.4243395492,-1.488800171,0.1365399973,0.3016264282
ENSG00000142507.5,PSMB6,1724.127783,1681.329926,1741.596297,-0.1656283036,0.1112567484,-1.488703437,0.1365654796,0.3016447489
ENSG00000223945.2,RP11-458I7.1,4.1929752,2.627384642,4.831991755,-0.6062760726,0.4073066108,-1.488500448,0.1366189641,0.3017391559
ENSG00000144034.10,TPRKB,457.2891944,507.864865,436.6460635,0.1654303011,0.1111617324,1.488194701,0.1366995543,0.3018066633
ENSG00000184164.10,CRELD2,859.5624534,778.2456019,892.753005,-0.1500404912,0.1008191704,-1.488213905,0.1366944913,0.3018066633
ENSG00000203280.3,CTA-221G9.11,32.87039717,30.18791894,33.96528624,-0.3587626543,0.2410525052,-1.488317468,0.1366671903,0.3018066633
ENSG00000258658.1,RP11-517O13.3,2.628876318,3.072855396,2.447660367,0.5374179615,0.3611056219,1.488256978,0.1366831362,0.3018066633
ENSG00000260105.2,AOC4P,2.270387871,1.487363352,2.589989715,-0.6928566187,0.4655729228,-1.488180658,0.1367032567,0.3018066633
ENSG00000186603.4,HPDL,42.55954473,36.13541494,45.18163852,-0.3474846865,0.233539794,-1.487903541,0.1367763338,0.3019442653
ENSG00000166275.11,C10orf32,1152.890776,1312.836284,1087.606895,0.2005915516,0.1348229158,1.487814963,0.1367996984,0.3019483795
ENSG00000261231.2,RP11-523L20.2,2.542680387,2.229831951,2.670373627,-0.5595845557,0.3761096524,-1.487822905,0.1367976034,0.3019483795
ENSG00000159023.14,EPB41,559.3003662,561.8158489,558.2736385,0.2792271431,0.1876904348,1.487700443,0.1368299106,0.3019913326
ENSG00000196167.5,C11orf92,104.3852831,112.2681875,101.167771,0.3006580591,0.2021653999,1.487188506,0.1369650309,0.3022532096
ENSG00000227683.1,RP11-445N18.5,1.7813975,1.338047963,1.962356495,-0.662721832,0.4456263369,-1.487169355,0.1369700877,0.3022532096
ENSG00000267093.1,CTD-2105E13.13,6.020297908,7.931607965,5.240171353,0.4974466604,0.3345192399,1.487049476,0.1370017442,0.3022993156
ENSG00000189350.8,FAM179A,319.9603698,331.7798984,315.1360724,0.3648371781,0.2453893451,1.486768621,0.1370759319,0.3023917452
ENSG00000215914.3,MMP23A,1.436728364,2.082196587,1.173271946,0.6672861564,0.4488153318,1.486772196,0.1370749873,0.3023917452
ENSG00000226149.1,RP1-69D17.4,4.998768101,3.915367578,5.440972396,-0.539339557,0.3627573356,-1.48677781,0.137073504,0.3023917452
ENSG00000225234.1,TRAPPC12-AS1,91.67205411,94.41042235,90.55435279,0.3492704927,0.2349336184,1.486677365,0.1371000438,0.3024211835
ENSG00000171033.8,PKIA,4318.533272,4953.567403,4059.335667,0.2292442528,0.1542082952,1.486588335,0.1371235706,0.3024493269
ENSG00000109475.12,RPL34,6515.395911,7877.146923,5959.579172,0.2116456278,0.1423761062,1.486524906,0.1371403341,0.3024625492
ENSG00000100528.7,CNIH,1303.872516,1452.520395,1243.199912,0.180856741,0.1216771242,1.486366005,0.1371823367,0.3025314298
ENSG00000134247.9,PTGFRN,915.9594381,872.0503911,933.8814981,-0.1905504807,0.1282221439,-1.486096511,0.1372535951,0.3026615765
ENSG00000229206.2,RP11-397O4.1,5.33119278,1.833407995,6.75886004,-0.7016201839,0.4721340743,-1.486061316,0.1372629032,0.3026615765
ENSG00000197635.5,DPP4,97.62971588,76.82463322,106.1215864,-0.3325366519,0.2238141298,-1.485771484,0.1373395752,0.3027830964
ENSG00000213135.1,AC015815.6,4.999315093,3.072466415,5.785783942,-0.4600770689,0.3096476321,-1.485808452,0.137329794,0.3027830964
ENSG00000095539.11,SEMA4G,359.7290724,307.4095832,381.083966,-0.2320731794,0.1562209865,-1.485544194,0.1373997256,0.302891931
ENSG00000108666.5,C17orf75,485.5915821,459.7604226,496.1349125,-0.1473088718,0.09917464439,-1.485348122,0.1374516306,0.3029587969
ENSG00000175324.5,LSM1,451.8115334,507.6226669,429.0314789,0.1166866761,0.07855727712,1.48537068,0.1374456581,0.3029587969
ENSG00000215218.3,UBE2QL1,4136.528816,3844.350828,4255.785137,-0.2631285726,0.177168574,-1.485187619,0.1374941309,0.3030049159
ENSG00000231010.1,RP6-109B7.2,12.68431467,14.42506298,11.97380516,0.3404007707,0.2291919706,1.485221187,0.1374852413,0.3030049159
ENSG00000090316.11,MAEA,1991.281742,1896.42464,2029.998927,-0.09640938122,0.06493994782,-1.484592835,0.1376517147,0.3032119287
ENSG00000092020.6,PPP2R3C,935.6950873,1054.827746,887.0695122,0.1608463976,0.1083440885,1.484588591,0.1376528395,0.3032119287
ENSG00000101695.4,RNF125,202.5958042,148.8845519,224.5187643,-0.3794918775,0.2555940829,-1.484744377,0.1376115513,0.3032119287
ENSG00000244363.2,RPL7P23p,2.126347912,3.27167707,1.658866623,0.6070445502,0.4088785409,1.484657397,0.1376346027,0.3032119287
ENSG00000259422.1,RP11-593F23.1,3.56146994,2.032053463,4.185721563,-0.5928589556,0.39929326,-1.484770756,0.1376045611,0.3032119287
ENSG00000265533.1,RP11-638L3.1,1.378994676,2.181129951,1.051592523,0.6746037908,0.4543719286,1.484695133,0.1376246017,0.3032119287
ENSG00000008018.8,PSMB1,2147.35511,2391.3235,2047.776176,0.1486915614,0.1001739637,1.484333413,0.1377204903,0.3033271461
ENSG00000123992.14,DNPEP,680.1207999,618.1966489,705.3959636,-0.1451714956,0.09780550452,-1.48428758,0.1377326438,0.3033271461
ENSG00000126456.11,IRF3,1055.920093,1117.590588,1030.748462,0.1635130997,0.110164053,1.484269099,0.1377375448,0.3033271461
ENSG00000144118.9,RALB,2389.304122,2372.598985,2396.122545,-0.2036048702,0.137192381,-1.484082926,0.1377869221,0.3034120958
ENSG00000099250.12,NRP1,818.4163242,887.2157523,790.334925,0.2695890128,0.1816707911,1.483942527,0.1378241685,0.3034465329
ENSG00000165566.11,AMER2,7264.473284,7833.451363,7032.237334,0.3236270383,0.2180802626,1.483981331,0.1378138735,0.3034465329
ENSG00000226029.1,RP4-798A10.2,124.7881534,88.42249259,139.6312803,-0.2899336227,0.1954156077,-1.483676898,0.1378946579,0.303577932
ENSG00000118922.12,KLF12,935.2241409,1046.271952,889.8985039,0.1983205098,0.1336983193,1.483343327,0.1379832164,0.3037490868
ENSG00000223519.3,RP11-439E19.8,22.16366872,15.71204328,24.79698522,-0.3577029076,0.2411561929,-1.483283109,0.1379992081,0.3037555729
ENSG00000227598.1,RP1-167A14.2,3.548182765,2.924355177,3.802806271,-0.5527466868,0.3726589541,-1.483250787,0.1380077924,0.3037555729
ENSG00000223843.2,EFCAB6-AS1,23.09006702,29.74482824,20.37383795,0.3907792104,0.2634852257,1.483116214,0.1380435369,0.3038104388
ENSG00000141497.9,ZMYND15,63.43029475,69.40584282,60.99129553,0.3070855608,0.2070696328,1.483006256,0.1380727486,0.3038509199
ENSG00000232386.4,RP11-66B24.2,60.80215534,49.52052018,65.40690438,-0.3922174392,0.264542868,-1.482623373,0.1381745036,0.3040272059
ENSG00000267941.1,AC008267.1,1.235642338,0.6942241296,1.456629362,-0.6838352809,0.4612322133,-1.482626888,0.1381735693,0.3040272059
ENSG00000105176.13,URI1,1659.975702,1838.378971,1587.158042,0.1340350174,0.09040817491,1.482554178,0.1381928991,0.3040426629
ENSG00000137185.7,ZSCAN9,256.3588655,272.8129473,249.6429138,0.1687509743,0.1138462152,1.482271273,0.1382681288,0.3040426629
ENSG00000196214.6,ZNF766,244.309714,254.6728227,240.0798737,0.1401291616,0.09452836142,1.48240337,0.1382329977,0.3040426629
ENSG00000196290.10,NIF3L1,647.3812973,624.5960752,656.6813879,-0.1199571532,0.08092484562,-1.482327859,0.138253079,0.3040426629
ENSG00000204442.1,FAM155A,527.3298999,449.4077956,559.1348404,-0.3261459679,0.2200144756,-1.482384134,0.1382381132,0.3040426629
ENSG00000223249.1,Y_RNA,7.267919698,8.47601237,6.774820648,0.4853335673,0.3274181281,1.482305119,0.1382591269,0.3040426629
ENSG00000256008.1,RP11-728G15.1,142.6052518,123.3166039,150.4781693,-0.31852188,0.2148562045,-1.482488629,0.138210327,0.3040426629
ENSG00000262585.1,RP11-353N14.5,30.03437176,22.45436063,33.12825386,-0.4339391733,0.2927313339,-1.482380336,0.1382391231,0.3040426629
ENSG00000165899.6,OTOGL,272.3580445,236.7429802,286.8948054,-0.3471694382,0.2342225293,-1.482220516,0.1382816293,0.3040485457
ENSG00000255835.1,RP4-559A3.7,1.953868328,2.429172042,1.759866812,0.5551801754,0.3746070679,1.48203337,0.1383314159,0.3041342058
ENSG00000270837.1,HNRNPDLP4,3.820273785,2.924043088,4.186082232,-0.5502274128,0.3712828691,-1.481962834,0.1383501844,0.3041516617
ENSG00000137054.11,POLR1E,355.0360041,346.2027851,358.6413996,-0.1568630442,0.1058548426,-1.481869325,0.1383750685,0.3041825585
ENSG00000073417.10,PDE8A,1756.635151,1364.075596,1916.86354,-0.3369490366,0.2274279626,-1.4815638,0.138456397,0.3042769542
ENSG00000164440.10,TXLNB,78.30634771,87.87672268,74.40007221,0.2750304543,0.1856353181,1.481563191,0.1384565594,0.3042769542
ENSG00000259083.1,RP11-407N17.4,1.192131945,1.685066888,0.9909340092,0.6090326319,0.4110793396,1.481545223,0.1384613434,0.3042769542
ENSG00000268894.2,PLCE1-AS1,6.363717825,7.286076965,5.987244707,0.4890309546,0.330070943,1.481593472,0.1384484969,0.3042769542
ENSG00000048544.5,MRPS10,1051.729213,1044.591869,1054.642415,-0.1048802632,0.07080040991,-1.481351073,0.1385130454,0.3043191415
ENSG00000179010.10,MRFAP1,13824.89724,13781.44694,13842.63206,-0.107485193,0.07255852397,-1.481358593,0.1385110426,0.3043191415
ENSG00000196409.7,ZNF658,134.7814779,149.631227,128.7203558,0.1886118819,0.1273196382,1.481404475,0.1384988229,0.3043191415
ENSG00000242802.2,AP5Z1,1109.349332,1013.195776,1148.595681,-0.1609414599,0.10865281,-1.481245261,0.1385412292,0.3043572549
ENSG00000204528.3,PSORS1C3,3.045735193,5.303465938,2.12421244,0.7053343991,0.476206073,1.481153725,0.1385656141,0.3043838782
ENSG00000230314.1,ELOVL2-AS1,18.4737005,14.32466041,20.16718625,-0.3594486208,0.2426897047,-1.481103705,0.1385789407,0.3043838782
ENSG00000251322.3,SHANK3,6660.784417,6129.520831,6877.626697,-0.232252793,0.1568133712,-1.481077738,0.1385858595,0.3043838782
ENSG00000257057.1,RP11-867G2.2,39.46203791,33.65913718,41.83056882,-0.3924628021,0.2650088309,-1.480942355,0.1386219352,0.3044393067
ENSG00000100297.10,MCM5,265.0404922,263.3136698,265.7453177,0.2655815794,0.1793461241,1.480832556,0.1386511989,0.3044797673
ENSG00000070423.12,RNF126,1242.584177,1196.001102,1261.597677,-0.1878132553,0.1268671638,-1.480392954,0.1387684094,0.3047133387
ENSG00000115841.15,RMDN2,200.000454,229.4968964,187.9610898,0.1767403841,0.119402817,1.480202801,0.1388191332,0.3047532432
ENSG00000123307.3,NEUROD4,1.135094716,1.784438439,0.8700564624,0.6801821896,0.4595130735,1.480223804,0.1388135299,0.3047532432
ENSG00000181991.11,MRPS11,867.6355445,880.2743327,862.4768555,-0.1067191348,0.07209631629,-1.480230063,0.1388118601,0.3047532432
ENSG00000108448.16,TRIM16L,234.6928225,210.1089842,244.7270422,-0.1783561337,0.120501751,-1.480112381,0.1388432579,0.304758564
ENSG00000262801.1,U91319.1,7.240260851,6.046958479,7.727323044,-0.4115960914,0.2780811622,-1.480129356,0.1388387287,0.304758564
ENSG00000130921.3,C12orf65,648.1447809,708.0125418,623.7089602,0.1014410689,0.0685479649,1.479855296,0.138911868,0.3048615126
ENSG00000267041.1,ZNF850,42.315999,44.30890386,41.50256844,0.2554808319,0.1726383731,1.479861212,0.138910289,0.3048615126
ENSG00000225860.2,RP11-1018N14.2,9.365239367,5.748933321,10.84128265,-0.5316135151,0.3592526137,-1.479776332,0.1389329469,0.3048839502
ENSG00000232430.1,AC105396.3,4.323167418,3.072324707,4.833715463,-0.5408156977,0.3654880488,-1.479708296,0.1389511108,0.3048999882
ENSG00000196730.8,DAPK1,2667.321099,2801.563449,2612.528303,0.2416727138,0.163339273,1.479575054,0.1389866879,0.3049065924
ENSG00000240694.4,PNMA2,13110.86198,12024.5162,13554.26842,-0.2571011513,0.1737657355,-1.479584859,0.1389840696,0.3049065924
ENSG00000266129.1,SRP68P1,4.249109668,2.824574633,4.83055254,-0.633602014,0.4282176214,-1.479626205,0.1389730292,0.3049065924
ENSG00000227487.3,NCAM1-AS1,43.14288182,26.16762937,50.07155629,-0.4675288581,0.3159980648,-1.479530764,0.1389985156,0.3049087243
ENSG00000235954.2,TTC28-AS1,620.8758863,563.9708408,644.1024355,-0.1294817626,0.08751864243,-1.479476361,0.1390130447,0.3049167815
ENSG00000108788.7,MLX,755.0108225,814.8140491,730.6013423,0.07598681519,0.05136364314,1.479389127,0.1390363444,0.3049440736
ENSG00000231784.4,DBIL5P,52.37377499,47.23874353,54.46970619,-0.2427591113,0.1641252839,-1.479108554,0.1391113045,0.3050780712
ENSG00000266171.1,RP11-769O8.1,0.9476625294,0.4954249653,1.13224929,-0.7094496933,0.4796563426,-1.479079146,0.1391191632,0.3050780712
ENSG00000138018.13,EPT1,2165.308946,2044.350577,2214.679709,-0.1561505027,0.1055758734,-1.47903586,0.1391307308,0.3050796187
ENSG00000215612.5,HMX1,26.70807049,22.65479415,28.36246899,-0.3224991472,0.2180550514,-1.4789804,0.1391455532,0.3050883024
